date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:34	3057/3057	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:10:26%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lg-zoom.css	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/css/lg-zoom.css	(from https://swigo.dexignzone.com/xhtml/about-us.html)
10:07:35	24324220/24324220	---M--	200	added ('OK')	video/mp4	date:Tue,%2022%20Aug%202023%2010:06:14%20GMT	https://swigo.dexignzone.com/xhtml/assets/video/video.mp4	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/video/video.mp4	(from https://swigo.dexignzone.com/xhtml/index-2.html)
10:07:36	9219/9219	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:11:08%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/plugins/thumbnail/lg-thumbnail.min.js	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/plugins/thumbnail/lg-thumbnail.min.js	(from https://swigo.dexignzone.com/xhtml/about-us.html)
10:07:36	206307/206307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:12%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic11.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/background/pic11.jpg	(from https://swigo.dexignzone.com/xhtml/about-us.html)
10:07:36	46986/46986	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:09:16%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/lightgallery.min.js	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/lightgallery.min.js	(from https://swigo.dexignzone.com/xhtml/about-us.html)
10:07:37	16348/16348	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:11:16%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/plugins/zoom/lg-zoom.min.js	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/lightgallery/dist/plugins/zoom/lg-zoom.min.js	(from https://swigo.dexignzone.com/xhtml/about-us.html)
10:07:37	27864/27864	---M--	200	added ('OK')	application/javascript	date:Fri,%2015%20Sep%202023%2013:41:48%20GMT	https://swigo.dexignzone.com/xhtml/assets/js/custom.js	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/js/custom.js	(from https://swigo.dexignzone.com/xhtml/about-us.html)
10:07:38	17296/17296	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:29%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/faq/pic1.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/faq/pic1.png	(from https://swigo.dexignzone.com/xhtml/faq.html)
10:07:38	279483/279483	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:23%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/banner/bnr2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/banner/bnr2.jpg	(from https://swigo.dexignzone.com/xhtml/faq.html)
10:07:38	22140/22140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:50%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic6.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:39	27344/27344	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:49%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:39	16673/16673	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:51%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic8.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic8.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:39	21574/21574	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:50%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic7.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic7.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:39	24645/24645	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:51%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic9.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic9.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:39	677818/677818	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:24%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/banner/bnr3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/banner/bnr3.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:40	16763/16763	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:47%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic11.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic11.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:40	36165/36165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:47%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic12.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic12.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:40	21172/21172	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:46%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/pic10.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/pic10.jpg	(from https://swigo.dexignzone.com/xhtml/team.html)
10:07:41	25030/25030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:44:20%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/team/detail/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/team/detail/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/team-detail.html)
10:07:41	86950/86950	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:39%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/team-detail.html)
10:07:42	81148/81148	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:42%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/team-detail.html)
10:07:42	161006/161006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:44%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic7.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic7.jpg	(from https://swigo.dexignzone.com/xhtml/team-detail.html)
10:07:42	85668/85668	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:42%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic4.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/team-detail.html)
10:07:42	1670/1670	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2010:15:59%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/testimonial.html	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/testimonial.html	(from https://swigo.dexignzone.com/xhtml/testimonial.html)
10:07:43	20677/20677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:19%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic4.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/service-detail.html)
10:07:43	648172/648172	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:26%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/banner/bnr5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/banner/bnr5.jpg	(from https://swigo.dexignzone.com/xhtml/testimonial.html)
10:07:43	21752/21752	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:19%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/service-detail.html)
10:07:43	169762/169762	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:55%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/detail/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/service-detail.html)
10:07:44	3616/3616	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:16%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic17.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/background/pic17.png	(from https://swigo.dexignzone.com/xhtml/coming-soon.html)
10:07:44	69176/69176	---M--	200	added ('OK')	application/json	date:Tue,%2022%20Aug%202023%2010:11:52%20GMT	https://swigo.dexignzone.com/xhtml/assets/json/coming-soon.json	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/json/coming-soon.json	(from https://swigo.dexignzone.com/xhtml/coming-soon.html)
10:07:44	203202/203202	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:42:11%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/bg1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/background/bg1.jpg	(from https://swigo.dexignzone.com/xhtml/error-404.html)
10:07:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Nov%202023%2003:07:46%20GMT	https://swigo.dexignzone.com/xhtml/transparent	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/transparent	(from https://swigo.dexignzone.com/xhtml/coming-soon.html)
10:07:45	77/77	---MCZ	302	error ('Found')	text/plain	date:Thu,%2002%20Nov%202023%2003:07:47%20GMT	https://unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.js	D:/Template/NTN_Food/unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.f3.delayed	(from https://swigo.dexignzone.com/xhtml/coming-soon.html)
10:07:45	367111/367111	---MCZ	200	added ('OK')	application/javascript	etag:%2259a07-4AFgJQ3i5PlD1ojTWKqOoTRXKIo%22	https://unpkg.com/@lottiefiles/lottie-player@2.0.2/dist/lottie-player.js	D:/Template/NTN_Food/unpkg.com/@lottiefiles/lottie-player@2.0.2/dist/lottie-player.js	(from https://swigo.dexignzone.com/xhtml/coming-soon.html)
10:07:46	18009/18009	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:17%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/background/pic18.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/background/pic18.png	(from https://swigo.dexignzone.com/xhtml/under-maintenance.html)
10:07:47	116828/116828	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:41%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:47	133217/133217	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:41%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:47	111253/111253	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:45%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic8.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic8.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:47	82198/82198	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:44%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic6.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:49	123740/123740	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:39%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic10.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic10.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:49	155008/155008	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:45%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic9.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic9.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:49	90892/90892	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:40%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic12.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic12.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:49	4220/4220	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Aug%202023%2010:07:16%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/nouislider/nouislider.min.css	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/nouislider/nouislider.min.css	(from https://swigo.dexignzone.com/xhtml/our-menu-3.html)
10:07:49	110209/110209	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:40%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic11.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/grid5/pic11.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-2.html)
10:07:50	26460/26460	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:16%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/nouislider/nouislider.min.js	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/nouislider/nouislider.min.js	(from https://swigo.dexignzone.com/xhtml/our-menu-3.html)
10:07:50	9142/9142	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Aug%202023%2010:07:33%20GMT	https://swigo.dexignzone.com/xhtml/assets/vendor/wnumb/wNumb.js	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/vendor/wnumb/wNumb.js	(from https://swigo.dexignzone.com/xhtml/our-menu-3.html)
10:07:50	5746/5746	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:39%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic7.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic7.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:50	5165/5165	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:39%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic8.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic8.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:51	8459/8459	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:40%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic9.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic9.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:51	6424/6424	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:32%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic10.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic10.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:51	5534/5534	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:33%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic11.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic11.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:52	6746/6746	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:33%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic12.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic12.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:52	6721/6721	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:34%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic13.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic13.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:52	7411/7411	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:34%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic14.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic14.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:52	7057/7057	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Sep%202023%2013:42:35%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/menu-small/pic15.png	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/menu-small/pic15.png	(from https://swigo.dexignzone.com/xhtml/our-menu-4.html)
10:07:53	11247/11247	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:51%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:53	12933/12933	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:52%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic6.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:53	12173/12173	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:52%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic7.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic7.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:54	10516/10516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:53%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic8.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic8.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:54	8183/8183	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:53%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic9.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic9.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:54	6947/6947	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:47%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic10.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic10.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:54	10072/10072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:48%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic11.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic11.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:55	7733/7733	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:48%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic12.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/gallery/small/pic12.jpg	(from https://swigo.dexignzone.com/xhtml/our-menu-5.html)
10:07:56	97662/97662	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:10%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:56	110119/110119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:11%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:57	89310/89310	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:11%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:57	331861/331861	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:12%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic4.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic4.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:58	347105/347105	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:12%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic5.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic5.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:58	1603/1603	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2010:15:57%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-2.html	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-2.html	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:59	81129/81129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:13%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic6.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic6.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-2.html)
10:07:59	2457/2457	---M--	200	added ('OK')	text/html	date:Tue,%2022%20Aug%202023%2010:15:57%20GMT	https://swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-3.html	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/ajax/blog-grid-3.html	(from https://swigo.dexignzone.com/xhtml/blog-grid-3.html)
10:07:59	19236/19236	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:17%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic1.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic1.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
10:07:59	21326/21326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:18%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic2.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic2.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
10:07:59	15957/15957	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:18%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic3.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/recent-blog/pic3.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
10:08:00	59627/59627	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:15%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic8.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic8.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
10:08:00	112193/112193	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:13%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic7.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic7.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
10:08:01	71853/71853	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:10%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic10.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic10.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
10:08:01	53224/53224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Sep%202023%2013:43:15%20GMT	https://swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic9.jpg	D:/Template/NTN_Food/swigo.dexignzone.com/xhtml/assets/images/blog/grid3/pic9.jpg	(from https://swigo.dexignzone.com/xhtml/blog-grid-left-sidebar.html)
